"","lat","tos","tossd","tos_n","ci_u","ci_l"
"83",-13.0338541666667,-0.182633310095393,0.0710394030599061,237,-0.175042449203818,-0.190224170986968
"84",-14.2751736111111,-0.165055313495967,0.0750759758840085,235,-0.156999063076939,-0.173111563914995
"85",-15.5164930555556,-0.142262747716485,0.0786942216096705,231,-0.133745431793613,-0.150780063639357
"86",-16.7578125,-0.12400956096833,0.0831692642956285,229,-0.114968674389348,-0.133050447547312
"87",-17.9991319444444,-0.0957148604547382,0.0734002037317101,224,-0.0876473570292864,-0.10378236388019
"88",-19.2404513888889,-0.0725830451314328,0.0668158233861615,223,-0.0652227912418187,-0.0799432990210468
"89",-20.4817708333333,-0.0564402989555935,0.0648830090453672,223,-0.0492929587673869,-0.0635876391438001
"90",-21.7230902777778,-0.034940395129183,0.0578386571156664,218,-0.0284963903099496,-0.0413843999484163
"91",-22.9644097222222,-0.0186433728124227,0.0536286042296478,224,-0.0127489893321495,-0.024537756292696
"92",-24.2057291666667,-0.00394246831331962,0.0488312317645225,225,0.00141269010352301,-0.00929762673016225
"93",-25.4470486111111,0.00972256697329896,0.0459475325034239,226,0.0147503193082338,0.0046948146383641
"94",-26.6883680555556,0.0296800409763111,0.0419603583319168,227,0.034261377160334,0.0250987047922881
"95",-27.9296875,0.051742248810518,0.0406690528513872,229,0.0561631643640939,0.047321333256942
"96",-29.1710069444444,0.0718200062125475,0.0348327408708058,231,0.0755900601299462,0.0680499522951487
"97",-30.4123263888889,0.0907202139408048,0.0306975813577701,233,0.0940284165574715,0.0874120113241381
"98",-31.6536458333333,0.107862949120166,0.0313779497665601,243,0.111174163724548,0.104551734515783
"99",-32.8949652777778,0.128655130376801,0.0373024564837912,258,0.132475395307165,0.124834865446437
"100",-34.1362847222222,0.154910599911497,0.0420752226006647,262,0.159186639121764,0.15063456070123
"101",-35.3776041666667,0.190036019973497,0.0519988564163722,269,0.195251371123318,0.184820668823676
"102",-36.6189236111111,0.225522019857723,0.0614535903444931,270,0.231674231698766,0.21936980801668
"103",-37.8602430555556,0.275919860829999,0.0771629605792056,277,0.283546529860427,0.268293191799571
"104",-39.1015625,0.329228139124259,0.0825801583362495,280,0.337346392426372,0.321109885822145
"105",-40.3428819444444,0.380796009171638,0.0762069135129933,280,0.388287724369757,0.373304293973519
"106",-41.5842013888889,0.372038847213063,0.0736988073709293,282,0.379258258898693,0.364819435527432
"107",-42.8255208333333,0.374672818691373,0.0805687618179697,282,0.382565199603834,0.366780437778913
"108",-44.0668402777778,0.38321305259142,0.0887721011111726,283,0.391893641381706,0.374532463801133
"109",-45.3081597222222,0.384482084645853,0.090868049219435,284,0.393351968578003,0.375612200713703
"110",-46.5494791666667,0.373227092201222,0.070737357990539,283,0.380144151830781,0.366310032571664
